elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
440.001355, 10.000244, 8, 2007748, 2018823.8, 2017435, 2036540, 2036540, 2036540, 2036540, 0
450.001909, 10.000554, 12, 2008769, 2175418.3, 2011329, 2291208, 3668935, 3668935, 3668935, 0
460.001821, 9.999912, 8, 2008825, 2018404.1, 2012617, 2039659, 2039659, 2039659, 2039659, 0
470.001296, 9.999475, 8, 2011732, 2016355.9, 2015374, 2021760, 2021760, 2021760, 2021760, 0
480.001204, 9.999908, 10, 2007767, 2014363.9, 2012477, 2021760, 2026597, 2026597, 2026597, 0
490.001515, 10.000311, 10, 2007767, 2019427.9, 2017670, 2033624, 2034793, 2034793, 2034793, 0
500.002887, 10.001372, 9, 2010217, 2188969.1, 2012532, 3723554, 3723554, 3723554, 3723554, 0
510.001291, 9.998404, 7, 2010393, 2013383.7, 2012887, 2017284, 2017284, 2017284, 2017284, 0
520.001281, 9.99999, 0, 0, 0, 0, 0, 0, 0, 0, 0
530.001437, 10.000156, 7, 2007157, 2011211.1, 2010492, 2015326, 2015326, 2015326, 2015326, 0
540.001524, 10.000087, 6, 2010348, 2012257.3, 2011015, 2014132, 2014132, 2014132, 2014132, 0
550.002925, 10.001401, 8, 2009282, 2014969.3, 2011055, 2034218, 2034218, 2034218, 2034218, 0
560.001255, 9.99833, 8, 2008933, 2014867.5, 2010537, 2030239, 2030239, 2030239, 2030239, 0
570.001575, 10.00032, 6, 2008979, 2012816.7, 2012803, 2017570, 2017570, 2017570, 2017570, 0
580.001743, 10.000168, 7, 2009303, 2015059.4, 2011388, 2033683, 2033683, 2033683, 2033683, 0
590.001252, 9.999509, 10, 2009181, 2182397.5, 2012820, 3665685, 3665685, 3665685, 3665685, 0
600.001373, 10.000121, 7, 2010634, 2014536.7, 2012226, 2030157, 2030157, 2030157, 2030157, 0
610.00122, 9.999847, 10, 2009782, 2016716.9, 2013241, 2032609, 2032609, 2032609, 2032609, 0
620.001312, 10.000092, 6, 2010644, 2020290.3, 2019096, 2035366, 2035366, 2035366, 2035366, 0
630.001279, 9.999967, 8, 2009009, 2023307.3, 2017117, 2036621, 2036621, 2036621, 2036621, 0
640.001456, 10.000177, 10, 2008228, 2018191.6, 2012304, 2036454, 2036454, 2036454, 2036454, 0
650.001186, 9.99973, 6, 2009738, 2023372.7, 2017165, 2036971, 2036971, 2036971, 2036971, 0
660.00118, 9.999994, 14, 2007437, 2019066.2, 2011290, 2039388, 2052151, 2052151, 2052151, 0
670.001182, 10.000002, 13, 2008559, 2021189.2, 2017564, 2035129, 2036403, 2036403, 2036403, 0
680.001181, 9.999999, 6, 2009641, 2016863.9, 2017564, 2022310, 2022310, 2022310, 2022310, 0
690.001322, 10.000141, 9, 2005155, 2015167.9, 2013621, 2032509, 2032509, 2032509, 2032509, 0
700.001286, 9.999964, 13, 2009853, 2016490.0, 2011628, 2032855, 2037945, 2037945, 2037945, 0
710.001262, 9.999976, 12, 2009079, 2214204.3, 2016594, 2750230, 3631441, 3631441, 3631441, 0
720.001325, 10.000063, 11, 2009425, 2017421.2, 2016233, 2032677, 2035729, 2035729, 2035729, 0
730.001319, 9.999994, 11, 2006741, 2020685.1, 2017406, 2036680, 2038102, 2038102, 2038102, 0
740.002317, 10.000998, 0, 0, 0, 0, 0, 0, 0, 0, 0
750.001179, 9.998862, 8, 2008091, 2013851.8, 2009738, 2027875, 2027875, 2027875, 2027875, 0
760.001182, 10.000003, 11, 2009488, 2015949.4, 2012740, 2031582, 2036398, 2036398, 2036398, 0
770.001241, 10.000059, 12, 2008108, 2119088.9, 2012088, 2034960, 3240293, 3240293, 3240293, 0
780.001189, 9.999948, 7, 2007886, 2011702.3, 2012049, 2014807, 2014807, 2014807, 2014807, 0
790.001188, 9.999999, 13, 2008405, 2013795.6, 2012180, 2018635, 2035866, 2035866, 2035866, 0
800.001167, 9.999979, 13, 2008111, 2100842.8, 2009653, 2036820, 3207542, 3207542, 3207542, 0
810.001316, 10.000149, 10, 2007873, 2109603.7, 2010229, 2923830, 2923830, 2923830, 2923830, 0
820.001184, 9.999868, 8, 2007025, 2018576.8, 2012841, 2036438, 2036438, 2036438, 2036438, 0
830.001191, 10.000007, 12, 2008868, 2022355.3, 2019321, 2033628, 2038308, 2038308, 2038308, 0
840.001259, 10.000068, 13, 2008992, 2017560.9, 2017027, 2028092, 2033989, 2033989, 2033989, 0
850.001144, 9.999885, 11, 2006149, 2012616.5, 2011253, 2014717, 2030991, 2030991, 2030991, 0
860.001158, 10.000014, 8, 2008355, 2011498.9, 2010853, 2013690, 2015979, 2015979, 2015979, 0
870.001242, 10.000084, 17, 2006300, 2015244.9, 2011716, 2032706, 2033697, 2033697, 2033697, 0
880.001171, 9.999929, 13, 2008111, 2018374.4, 2016642, 2031775, 2034097, 2034097, 2034097, 0
890.001141, 9.99997, 13, 2006343, 2017916.0, 2014982, 2035676, 2037109, 2037109, 2037109, 0
900.001211, 10.00007, 15, 2008201, 2106886.4, 2011062, 2037109, 3550199, 3550199, 3550199, 0
910.001518, 10.000307, 14, 2008384, 2017544.9, 2011701, 2033307, 2034019, 2034019, 2034019, 0
920.001145, 9.999627, 13, 2008465, 2132934.9, 2012647, 2038836, 3659314, 3659314, 3659314, 0
930.001148, 10.000003, 12, 2008377, 2018625.8, 2012570, 2033690, 2040171, 2040171, 2040171, 0
940.001089, 9.999941, 17, 2006307, 2170586.9, 2012674, 2743701, 3921922, 3921922, 3921922, 0
950.001135, 10.000046, 8, 2008423, 2015449.3, 2009814, 2032936, 2032936, 2032936, 2032936, 0
960.002093, 10.000958, 16, 2008574, 2019073.2, 2015721, 2033995, 2034917, 2034917, 2034917, 0
970.001653, 9.99956, 13, 2006743, 2147823.8, 2010660, 2032718, 3772769, 3772769, 3772769, 0
980.004793, 10.00314, 14, 2008847, 2102478.8, 2017796, 2037644, 3287527, 3287527, 3287527, 0
990.001577, 9.996784, 17, 2007678, 2062136.2, 2016337, 2042742, 2801137, 2801137, 2801137, 0
1000.001308, 9.999731, 10, 2008576, 2015591.2, 2012565, 2020602, 2037881, 2037881, 2037881, 0
1010.001413, 10.000105, 11, 2010579, 2024074.8, 2016130, 2038028, 2040046, 2040046, 2040046, 0
1020.001219, 9.999806, 11, 2009329, 2017935.7, 2017397, 2032582, 2037200, 2037200, 2037200, 0
1030.001228, 10.000009, 14, 2008554, 2113996.4, 2013619, 2032821, 3502674, 3502674, 3502674, 0
1040.001358, 10.00013, 17, 2008072, 2017607.7, 2015336, 2031668, 2032213, 2032213, 2032213, 0
1050.001149, 9.999791, 9, 2011202, 2020918.9, 2017429, 2031668, 2035223, 2035223, 2035223, 0
1060.001402, 10.000253, 19, 2008258, 2116184.7, 2012594, 2039653, 3907659, 3907659, 3907659, 0
1070.001147, 9.999745, 12, 2010019, 2016375.2, 2013669, 2031414, 2033362, 2033362, 2033362, 0
1080.001154, 10.000007, 15, 2007974, 2017693.2, 2013834, 2034355, 2034625, 2034625, 2034625, 0
1090.001194, 10.00004, 9, 2010584, 2018303.4, 2015570, 2043154, 2043154, 2043154, 2043154, 0
1100.003659, 10.002465, 10, 2006124, 2012061.5, 2011279, 2021789, 2021789, 2021789, 2021789, 0
1110.001263, 9.997604, 12, 2005485, 2137762.8, 2015610, 2034417, 3456651, 3456651, 3456651, 0
1120.001346, 10.000083, 12, 2005897, 2014047.9, 2011268, 2021556, 2035436, 2035436, 2035436, 0
1130.001415, 10.000069, 9, 2007210, 2016077.4, 2011305, 2035835, 2035835, 2035835, 2035835, 0
1140.001486, 10.000071, 12, 2007660, 2019960.7, 2016238, 2033249, 2034155, 2034155, 2034155, 0
1150.001536, 10.00005, 15, 2007521, 2110159.8, 2018303, 2523541, 2890513, 2890513, 2890513, 0
1160.001488, 9.999952, 13, 2006229, 2054528.8, 2013430, 2035409, 2523541, 2523541, 2523541, 0
1170.001142, 9.999654, 14, 2007795, 2178410.4, 2013873, 3205895, 3269610, 3269610, 3269610, 0
1180.001146, 10.000004, 12, 2009468, 2016497.9, 2015645, 2020664, 2035626, 2035626, 2035626, 0
1190.001138, 9.999992, 8, 2006179, 2017932.7, 2013248, 2035852, 2035852, 2035852, 2035852, 0
1200.001997, 10.000859, 15, 2011236, 2019610.8, 2017127, 2033599, 2034436, 2034436, 2034436, 0
1201.008347, 1.00635, 1, 2011236, 2042379.7, 2017351, 2034436, 2327887, 2327887, 2327887, 0
