elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
1020.001219, 9.999806, 24, 1537695, 1561709.0, 1554886, 1593370, 1593612, 1593612, 1593612, 0
1030.001228, 10.000009, 35, 1530850, 1559162.8, 1553975, 1589226, 1592197, 1592197, 1592197, 0
1040.001358, 10.00013, 28, 1534525, 1557618.1, 1554529, 1578890, 1596898, 1596898, 1596898, 0
1050.001149, 9.999791, 27, 1533724, 1609475.6, 1552938, 1592610, 3087629, 3087629, 3087629, 0
1060.001402, 10.000253, 15, 1542501, 1556933.8, 1553741, 1583293, 1589722, 1589722, 1589722, 0
1070.001147, 9.999745, 23, 1538969, 1584495.7, 1557376, 1597598, 2135768, 2135768, 2135768, 0
1080.001154, 10.000007, 27, 1534094, 1566062.1, 1554738, 1595529, 1698433, 1698433, 1698433, 0
1090.001194, 10.00004, 31, 1539497, 1560911.8, 1553144, 1594032, 1594709, 1594709, 1594709, 0
1100.003659, 10.002465, 34, 1537563, 1564396.9, 1561010, 1593942, 1596458, 1596458, 1596458, 0
1110.001263, 9.997604, 24, 1537563, 1600483.0, 1555313, 1595664, 2487253, 2487253, 2487253, 0
1120.001346, 10.000083, 30, 1542457, 1631909.2, 1563428, 1596609, 2776169, 2776169, 2776169, 0
1130.001415, 10.000069, 30, 1534027, 1597399.9, 1561644, 1596084, 2594605, 2594605, 2594605, 0
1140.001486, 10.000071, 20, 1537931, 1585348.8, 1552969, 1595032, 2150963, 2150963, 2150963, 0
1150.001536, 10.00005, 21, 1542173, 1586748.0, 1561974, 1592910, 2080397, 2080397, 2080397, 0
1160.001488, 9.999952, 23, 1543850, 1564367.3, 1564117, 1590214, 1590264, 1590264, 1590264, 0
1170.001142, 9.999654, 28, 1529601, 1561932.5, 1563384, 1590321, 1590897, 1590897, 1590897, 0
1180.001146, 10.000004, 33, 1533783, 1561738.8, 1558779, 1590054, 1593018, 1593018, 1593018, 0
1190.001138, 9.999992, 24, 1536593, 1623715.0, 1563258, 1592885, 3176657, 3176657, 3176657, 0
1200.001997, 10.000859, 29, 1531032, 1582983.1, 1551446, 1594937, 2357260, 2357260, 2357260, 0
1201.008347, 1.00635, 5, 1531032, 1584862.1, 1551446, 1596116, 2357260, 2357260, 2357260, 0
