elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
820.001605, 9.999987, 16, 1542759, 1560164.8, 1552563, 1592553, 1601095, 1601095, 1601095, 0
830.001679, 10.000074, 15, 1538674, 1551090.8, 1544768, 1567058, 1591563, 1591563, 1591563, 0
840.002456, 10.000777, 20, 1541455, 1563436.9, 1565026, 1591642, 1592933, 1592933, 1592933, 0
850.001567, 9.999111, 19, 1530247, 1559658.2, 1552652, 1590020, 1591140, 1591140, 1591140, 0
860.001572, 10.000005, 22, 1537851, 1558049.6, 1552652, 1591408, 1596015, 1596015, 1596015, 0
870.001831, 10.000259, 13, 1537190, 1561496.2, 1553566, 1589642, 1597010, 1597010, 1597010, 0
880.001433, 9.999602, 19, 1538852, 1576143.3, 1568741, 1612727, 1648993, 1648993, 1648993, 0
890.001611, 10.000178, 21, 1531037, 1560150.5, 1558231, 1587502, 1592337, 1592337, 1592337, 0
900.001654, 10.000043, 12, 1539761, 1568467.7, 1565211, 1594622, 1596331, 1596331, 1596331, 0
910.001495, 9.999841, 25, 1537521, 1563411.0, 1558254, 1596882, 1602544, 1602544, 1602544, 0
920.001602, 10.000107, 29, 1534391, 1562116.6, 1553004, 1592453, 1593420, 1593420, 1593420, 0
930.001812, 10.00021, 23, 1534976, 1556775.9, 1553834, 1584836, 1587255, 1587255, 1587255, 0
940.002127, 10.000315, 25, 1543042, 1562699.0, 1554818, 1592812, 1600291, 1600291, 1600291, 0
950.000487, 9.99836, 24, 1541721, 1561084.8, 1556118, 1593250, 1598510, 1598510, 1598510, 0
960.001561, 10.001074, 32, 1531096, 1562144.8, 1559683, 1594071, 1596686, 1596686, 1596686, 0
970.001446, 9.999885, 22, 1537102, 1560447.7, 1552930, 1590646, 1595005, 1595005, 1595005, 0
980.001592, 10.000146, 23, 1542769, 1568768.5, 1565659, 1596825, 1598357, 1598357, 1598357, 0
990.001532, 9.99994, 32, 1540831, 1560223.0, 1552100, 1600348, 1601146, 1601146, 1601146, 0
1000.001635, 10.000103, 26, 1532844, 1556328.3, 1549234, 1590127, 1591288, 1591288, 1591288, 0
1010.001586, 9.999951, 36, 1534524, 1553594.7, 1545880, 1589604, 1591697, 1591697, 1591697, 0
1020.001716, 10.00013, 23, 1533840, 1555923.5, 1551134, 1591338, 1591391, 1591391, 1591391, 0
1030.001752, 10.000036, 21, 1538734, 1565623.4, 1553868, 1598592, 1598809, 1598809, 1598809, 0
1040.001493, 9.999741, 30, 1533700, 1556058.4, 1546619, 1590502, 1605785, 1605785, 1605785, 0
1050.001778, 10.000285, 28, 1531201, 1556105.4, 1555698, 1581359, 1598597, 1598597, 1598597, 0
1060.001593, 9.999815, 24, 1531201, 1562441.4, 1552191, 1591432, 1594453, 1594453, 1594453, 0
1070.001458, 9.999865, 39, 1534849, 1560106.4, 1553700, 1591372, 1592088, 1592088, 1592088, 0
1080.001671, 10.000213, 28, 1540928, 1563274.8, 1564036, 1591378, 1592480, 1592480, 1592480, 0
1090.001637, 9.999966, 29, 1537860, 1564841.5, 1554619, 1597085, 1599484, 1599484, 1599484, 0
1100.001527, 9.99989, 22, 1531327, 1554534.1, 1552511, 1589593, 1589700, 1589700, 1589700, 0
1110.001595, 10.000068, 24, 1530616, 1564079.4, 1567039, 1593447, 1593717, 1593717, 1593717, 0
1120.001554, 9.999959, 22, 1536273, 1566474.1, 1564054, 1594781, 1595303, 1595303, 1595303, 0
1130.001498, 9.999944, 29, 1533667, 1563608.8, 1553160, 1592100, 1595960, 1595960, 1595960, 0
1140.001638, 10.00014, 27, 1533873, 1557786.6, 1552557, 1590911, 1594401, 1594401, 1594401, 0
1150.001595, 9.999957, 25, 1536676, 1557092.9, 1552809, 1591469, 1594390, 1594390, 1594390, 0
1160.001602, 10.000007, 26, 1530758, 1559957.3, 1552045, 1597533, 1601828, 1601828, 1601828, 0
1170.001484, 9.999882, 28, 1537866, 1561385.8, 1553644, 1591533, 1594083, 1594083, 1594083, 0
1180.001683, 10.000199, 36, 1536607, 1555373.9, 1551648, 1587190, 1591663, 1591663, 1591663, 0
1190.001647, 9.999964, 20, 1539178, 1559788.4, 1552376, 1589990, 1590843, 1590843, 1590843, 0
1200.001596, 9.999949, 26, 1541252, 1558522.0, 1552359, 1590294, 1598700, 1598700, 1598700, 0
1201.005885, 1.004289, 3, 1541252, 1560152.3, 1552775, 1590294, 1598700, 1598700, 1598700, 0
