elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
410.003414, 10.001422, 41, 391, 1009.3, 1033, 1455, 2399, 2399, 2399, 0
420.000994, 9.99758, 25, 410, 1011.4, 1028, 1272, 2916, 2916, 2916, 0
430.00169, 10.000696, 47, 422, 1033.1, 1094, 1310, 2363, 2363, 2363, 0
440.001685, 9.999995, 46, 356, 877.5, 798, 1189, 1567, 1567, 1567, 0
450.001677, 9.999992, 52, 478, 1072.4, 1065, 1274, 1368, 3144, 3144, 0
460.002099, 10.000422, 41, 348, 1080.4, 1063, 1268, 2697, 2697, 2697, 0
470.001002, 9.998903, 49, 387, 1194.2, 1083, 2535, 3509, 3726, 3726, 0
480.004622, 10.00362, 36, 449, 980.9, 1068, 1227, 1462, 1462, 1462, 0
490.00341, 9.998788, 43, 406, 996.3, 1061, 1233, 1298, 1298, 1298, 0
500.001, 9.99759, 49, 382, 985.2, 1015, 1368, 1985, 2768, 2768, 0
510.00175, 10.00075, 42, 439, 1136.3, 1086, 1985, 4193, 4193, 4193, 0
520.001682, 9.999932, 44, 403, 1035.7, 1035, 1400, 4575, 4575, 4575, 0
530.001748, 10.000066, 50, 461, 977.4, 1015, 1254, 1292, 1847, 1847, 0
540.001751, 10.000003, 46, 401, 991.7, 1047, 1250, 1381, 1381, 1381, 0
550.001657, 9.999906, 50, 395, 1028.5, 1018, 1381, 2038, 5356, 5356, 0
560.002936, 10.001279, 44, 453, 1047.8, 1015, 2874, 3331, 3331, 3331, 0
570.001814, 9.998878, 53, 497, 1110.8, 1086, 1320, 2203, 2731, 2731, 0
580.001634, 9.99982, 49, 557, 1085.1, 1086, 1253, 1347, 1673, 1673, 0
590.001873, 10.000239, 27, 500, 1078.2, 1115, 1350, 1673, 1673, 1673, 0
600.001838, 9.999965, 43, 464, 1174.1, 1047, 2300, 5201, 5201, 5201, 0
610.001697, 9.999859, 64, 351, 1035.8, 1043, 2559, 2703, 2723, 2723, 0
620.001799, 10.000102, 47, 375, 1250.6, 1076, 2628, 5360, 6180, 6180, 0
630.001983, 10.000184, 72, 431, 1071.1, 1029, 1999, 3398, 5061, 5061, 0
640.001713, 9.99973, 44, 417, 995.9, 1080, 1230, 1786, 1873, 1873, 0
650.001838, 10.000125, 42, 297, 979.8, 1040, 1585, 3016, 3016, 3016, 0
660.001818, 9.99998, 47, 297, 1076.4, 1049, 1499, 2454, 2766, 2766, 0
670.001847, 10.000029, 65, 430, 1284.2, 1082, 2879, 4204, 4542, 4542, 0
680.001826, 9.999979, 62, 483, 1200.6, 1079, 2731, 4198, 4825, 4825, 0
690.001809, 9.999983, 66, 440, 1011.5, 1067, 1218, 1249, 2787, 2787, 0
700.001826, 10.000017, 65, 433, 1060.3, 1069, 1228, 2122, 4393, 4393, 0
710.001739, 9.999913, 54, 384, 1164.6, 994, 3463, 4523, 4809, 4809, 0
720.001806, 10.000067, 36, 403, 1220.1, 1126, 2759, 3490, 3490, 3490, 0
730.001723, 9.999917, 54, 313, 1246.1, 1070, 3494, 4570, 5015, 5015, 0
740.001713, 9.99999, 61, 348, 1390.8, 1080, 4391, 4849, 5872, 5872, 0
750.001706, 9.999993, 75, 317, 1068.6, 1004, 1755, 3952, 4551, 4551, 0
760.001727, 10.000021, 53, 414, 1114.2, 1104, 1270, 4591, 4930, 4930, 0
770.001679, 9.999952, 57, 351, 1248.7, 1108, 2532, 4893, 5234, 5234, 0
780.001711, 10.000032, 55, 446, 1203.8, 1088, 1544, 4053, 6198, 6198, 0
790.001756, 10.000045, 57, 446, 1097.5, 1008, 1444, 3065, 6198, 6198, 0
800.001684, 9.999928, 71, 392, 1068.5, 1040, 1243, 1444, 5815, 5815, 0
810.001699, 10.000015, 56, 432, 868.4, 882, 1222, 1241, 1261, 1261, 0
820.001952, 10.000253, 55, 395, 1297.6, 1042, 4311, 6308, 6661, 6661, 0
830.001771, 9.999819, 52, 461, 1614.2, 1082, 4494, 5070, 6224, 6224, 0
840.001667, 9.999896, 57, 394, 1086.8, 1033, 1293, 2741, 5461, 5461, 0
850.001889, 10.000222, 48, 592, 1265.1, 1092, 2642, 3311, 4697, 4697, 0
860.001854, 9.999965, 42, 592, 1193.1, 1085, 2513, 3311, 3311, 3311, 0
870.00163, 9.999776, 43, 498, 1162.4, 1044, 2485, 4661, 4661, 4661, 0
880.001809, 10.000179, 51, 399, 1265.4, 1047, 4548, 4839, 5134, 5134, 0
890.001766, 9.999957, 51, 590, 1323.8, 1120, 2656, 5134, 5597, 5597, 0
900.001626, 9.99986, 53, 325, 1308.0, 1019, 4842, 6394, 6496, 6496, 0
910.001888, 10.000262, 105, 391, 1058.2, 1045, 1920, 2826, 4674, 4674, 0
920.001636, 9.999748, 96, 389, 1180.0, 1037, 2875, 5038, 5929, 5929, 0
930.001741, 10.000105, 89, 425, 1307.2, 1078, 3184, 5045, 5763, 5763, 0
940.001616, 9.999875, 82, 387, 1160.1, 1048, 3497, 4029, 5763, 5763, 0
950.001655, 10.000039, 82, 365, 1146.5, 1062, 1703, 5023, 5441, 5441, 0
960.001647, 9.999992, 95, 357, 1384.6, 1099, 3568, 5525, 5976, 5976, 0
970.001867, 10.00022, 84, 394, 1095.7, 1046, 1554, 3007, 4323, 4323, 0
980.001766, 9.999899, 89, 326, 1113.3, 1043, 2307, 4036, 5177, 5177, 0
990.001791, 10.000025, 99, 277, 1453.8, 1045, 5047, 6161, 6559, 6559, 0
1000.002363, 10.000572, 122, 369, 1109.1, 988, 2752, 6066, 6283, 6283, 0
1010.000683, 9.99832, 95, 361, 1253.7, 1063, 2828, 5803, 6229, 6229, 0
1020.00174, 10.001057, 104, 338, 1269.1, 1051, 4004, 6074, 6176, 6176, 0
1030.001633, 9.999893, 83, 364, 1197.5, 1060, 2620, 4290, 4894, 4894, 0
1040.001769, 10.000136, 82, 377, 1283.6, 1059, 4183, 5103, 5857, 5857, 0
1050.001738, 9.999969, 91, 380, 1259.2, 1053, 2826, 5310, 6111, 6111, 0
1060.001725, 9.999987, 104, 283, 1250.5, 1011, 4261, 5157, 5406, 5406, 0
1070.001632, 9.999907, 78, 334, 1171.6, 1046, 2887, 4021, 5737, 5737, 0
1080.001722, 10.00009, 76, 347, 1564.0, 1092, 5426, 6077, 6727, 6727, 0
1090.001659, 9.999937, 76, 387, 1235.2, 1089, 2887, 4951, 5035, 5035, 0
1100.001736, 10.000077, 81, 320, 1123.1, 1078, 2089, 3553, 5123, 5123, 0
1110.00165, 9.999914, 93, 381, 1030.8, 1071, 1367, 1880, 5858, 5858, 0
1120.003359, 10.001709, 94, 381, 1211.0, 1041, 2726, 4552, 6247, 6247, 0
1130.000816, 9.997457, 81, 316, 1140.7, 1042, 3473, 5459, 6247, 6247, 0
1140.001902, 10.001086, 93, 363, 1215.5, 1057, 3049, 3688, 9843, 9843, 0
1150.00199, 10.000088, 101, 328, 1206.3, 1063, 3508, 4829, 5782, 5782, 0
1160.001887, 9.999897, 98, 311, 1083.7, 1074, 1280, 2874, 5086, 5086, 0
1170.002076, 10.000189, 64, 464, 1286.0, 1077, 3528, 4615, 5049, 5049, 0
1180.001502, 9.999426, 93, 274, 1084.0, 1082, 1480, 3021, 5550, 5550, 0
1190.0013, 9.999798, 96, 311, 964.9, 738, 1885, 4061, 4452, 4452, 0
1200.001135, 9.999835, 101, 250, 1245.7, 1070, 4249, 4878, 5931, 5931, 0
1201.008031, 1.006896, 8, 250, 1246.8, 1076, 4108, 4878, 5931, 5931, 0
