elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
920.001636, 9.999748, 18, 2007651, 2015650.9, 2012596, 2033964, 2037049, 2037049, 2037049, 0
930.001741, 10.000105, 17, 2007578, 2018992.4, 2014329, 2034039, 2035935, 2035935, 2035935, 0
940.001616, 9.999875, 18, 2008288, 2023202.6, 2011855, 2031761, 2209380, 2209380, 2209380, 0
950.001655, 10.000039, 11, 2007412, 2020702.3, 2017363, 2034056, 2037033, 2037033, 2037033, 0
960.001647, 9.999992, 16, 2007649, 2072476.9, 2013801, 2035491, 2896751, 2896751, 2896751, 0
970.001867, 10.00022, 19, 2006284, 2015626.1, 2013086, 2035241, 2035307, 2035307, 2035307, 0
980.001766, 9.999899, 16, 2008288, 2090244.6, 2011807, 2020786, 3329524, 3329524, 3329524, 0
990.001791, 10.000025, 14, 2008266, 2017304.0, 2015816, 2034746, 2036497, 2036497, 2036497, 0
1000.002363, 10.000572, 12, 2006734, 2019062.6, 2014202, 2036929, 2037813, 2037813, 2037813, 0
1010.000683, 9.99832, 11, 2005563, 2074432.5, 2016336, 2035814, 2604613, 2604613, 2604613, 0
1020.00174, 10.001057, 10, 2007024, 2021008.5, 2021244, 2033844, 2033844, 2033844, 2033844, 0
1030.001633, 9.999893, 10, 2007024, 2013137.6, 2011669, 2019586, 2019866, 2019866, 2019866, 0
1040.001769, 10.000136, 14, 2009575, 2096826.8, 2020891, 2038636, 3067832, 3067832, 3067832, 0
1050.001738, 9.999969, 10, 2008703, 2018093.8, 2013384, 2034375, 2034375, 2034375, 2034375, 0
1060.001725, 9.999987, 12, 2006695, 2019294.0, 2019122, 2031478, 2035464, 2035464, 2035464, 0
1070.001632, 9.999907, 18, 2006695, 2016199.8, 2013832, 2031604, 2035380, 2035380, 2035380, 0
1080.001722, 10.00009, 20, 2006373, 2016270.6, 2013136, 2033439, 2034665, 2034665, 2034665, 0
1090.001659, 9.999937, 13, 2005590, 2014701.5, 2011388, 2034648, 2037330, 2037330, 2037330, 0
1100.001736, 10.000077, 13, 2005629, 2016905.5, 2012341, 2037956, 2038382, 2038382, 2038382, 0
1110.00165, 9.999914, 10, 2006883, 2015219.6, 2013284, 2035025, 2035025, 2035025, 2035025, 0
1120.003359, 10.001709, 15, 2006883, 2017735.6, 2013287, 2034497, 2034503, 2034503, 2034503, 0
1130.000816, 9.997457, 14, 2008238, 2021021.6, 2015914, 2038532, 2039138, 2039138, 2039138, 0
1140.001902, 10.001086, 11, 2006919, 2021433.6, 2019740, 2034940, 2040879, 2040879, 2040879, 0
1150.00199, 10.000088, 10, 2008291, 2016569.4, 2010916, 2034538, 2037083, 2037083, 2037083, 0
1160.001887, 9.999897, 17, 2008248, 2069011.8, 2013907, 2036067, 2889532, 2889532, 2889532, 0
1170.002076, 10.000189, 18, 2008723, 2032728.6, 2020250, 2037688, 2225134, 2225134, 2225134, 0
1180.001502, 9.999426, 14, 2007265, 2096181.5, 2010441, 2037688, 3292974, 3292974, 3292974, 0
1190.0013, 9.999798, 10, 2007706, 2029938.7, 2016488, 2038536, 2144887, 2144887, 2144887, 0
1200.001135, 9.999835, 14, 2007185, 2021703.1, 2011008, 2034020, 2144887, 2144887, 2144887, 0
1201.008031, 1.006896, 1, 2007185, 2013122.0, 2011008, 2020221, 2034020, 2034020, 2034020, 0
